title_year,country_USA,Language_English,color,duration,aspect_ratio,director_100,actor_1_name_100,actor_1_facebook_likes,actor_2_name_100,actor_2_facebook_likes,actor_3_name_100,actor_3_facebook_likes,cast_total_facebook_likes,main_stream,Comedy,Thriller,Biography,History,War,Crime,Romance,Animation,Horror,Western,Family,Documentary,Drama,Sport,Sci-Fi,Adventure,Music,Mystery,Action,Fantasy,Musical,Genre_Others,budget_corrected,gross_world,Profit
1994.0,1,1,Color,100.0,1.85,0,0,851.0,0,543.0,0,534.0,3190,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000000.0,29392418,19392418.0
2002.0,1,1,Color,85.0,2.35,0,0,931.0,0,855.0,0,782.0,3819,151,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,34411240,24411240.0
2006.0,1,1,Color,103.0,1.85,0,0,1000.0,0,809.0,0,534.0,4441,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,38395414,26395414.0
1998.0,1,1,Color,100.0,1.85,0,0,982.0,0,945.0,0,678.0,4259,185,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,25605015,15605015.0
1983.0,1,1,Color,114.0,2.39,1,1,10000.0,0,919.0,0,699.0,12097,49,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,25697647,15697647.0
2016.0,1,1,Color,102.0,2.35,0,0,3000.0,0,424.0,0,190.0,3691,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,65000000.0,143695338,78695338.0
1983.0,1,1,Color,103.0,1.85,1,0,1000.0,0,278.0,0,275.0,2013,62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10000000.0,20766616,10766616.0
2015.0,1,1,Color,97.0,2.39,0,0,1000.0,0,412.0,0,220.0,2403,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10000000.0,53329150,43329150.0
2012.0,1,1,Color,116.0,2.35,0,0,1000.0,0,876.0,0,706.0,5804,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14000000.0,24637800,10637800.0
2001.0,1,1,Color,96.0,2.35,0,0,690.0,0,533.0,0,448.0,2402,106,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29000000.0,36684136,7684136.0
2009.0,1,1,Color,98.0,2.35,0,0,14000.0,0,537.0,0,242.0,15251,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10000000.0,47719794,37719794.0
2006.0,1,1,Color,105.0,2.35,1,0,11000.0,0,912.0,0,718.0,12946,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10000000.0,25986497,15986497.0
1993.0,1,1, Black and White,123.0,1.85,0,0,556.0,0,475.0,0,338.0,2149,144,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,18225518,8225518.0
1985.0,1,1,Color,107.0,1.85,0,0,371.0,0,324.0,0,53.0,857,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000000.0,17536256,7536256.0
1998.0,1,1,Color,93.0,2.39,1,1,13000.0,0,933.0,0,766.0,15716,170,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9000000.0,17196103,8196103.0
2010.0,1,1,Color,97.0,2.35,0,0,929.0,0,927.0,0,861.0,3679,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10000000.0,66984887,56984887.0
2015.0,0,1,Color,122.0,2.35,0,0,220.0,0,186.0,0,111.0,583,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,85978292,75978292.0
2008.0,1,1,Color,101.0,1.85,0,0,918.0,0,624.0,0,558.0,3317,73,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10000000.0,17657973,7657973.0
2005.0,1,1,Color,100.0,2.117572378716745,0,0,1000.0,0,962.0,0,804.0,4789,13,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10000000.0,19770475,9770475.0
1990.0,1,1,Color,129.0,1.85,1,1,18000.0,0,269.0,0,203.0,19065,181,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10000000.0,16153593,6153593.0
2002.0,1,1,Color,81.0,2.35,0,0,176.0,0,67.0,0,39.0,361,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000000.0,16994625,6994625.0
1990.0,1,1,Color,96.0,1.85,0,0,651.0,0,610.0,0,536.0,3119,110,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11000000.0,16667084,5667084.0
2003.0,1,1,Color,84.0,1.85,0,0,2000.0,0,683.0,0,648.0,3416,37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12600000.0,28650575,16050575.0
1980.0,1,1,Color,100.0,1.85,0,0,2000.0,0,926.0,0,695.0,6296,135,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,15795189,5795189.0
1999.0,1,1,Color,110.0,2.39,0,0,258.0,0,218.0,0,45.0,571,169,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,25000000.0,24493601,-506399.0
2012.0,1,1,Color,130.0,2.35,0,1,11000.0,0,1000.0,0,820.0,13960,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,32613173,22613173.0
2007.0,1,1,Color,84.0,1.85,0,0,655.0,0,651.0,0,307.0,2737,230,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,22021262,12021262.0
2013.0,1,1,Color,106.0,1.85,0,0,773.0,0,734.0,0,547.0,2787,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10000000.0,68567841,58567841.0
2009.0,1,1,Color,89.0,1.85,0,0,839.0,0,700.0,0,503.0,3973,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,15300885,5300885.0
2002.0,1,1,Color,76.0,1.78,0,0,1000.0,0,811.0,0,636.0,3752,27,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3000000.0,15249308,12249308.0
2011.0,0,1,Color,99.0,2.35,0,0,13000.0,0,2000.0,0,918.0,17204,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10267520.0,35057696,24790176.0
2005.0,1,1,Color,96.0,2.35,0,0,3000.0,0,497.0,0,442.0,4053,78,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12500000.0,17356268,4856268.0
1997.0,1,1,Color,104.0,1.85,0,0,962.0,0,826.0,0,582.0,3871,124,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,12782749,2782749.0
2015.0,1,1,Color,108.0,2.35,0,0,1000.0,0,562.0,0,458.0,3215,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000000.0,58980521,53980521.0
2015.0,1,1,Color,108.0,2.35,0,0,1000.0,0,562.0,0,458.0,3215,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000000.0,58980521,53980521.0
2005.0,1,1,Color,108.0,2.35,0,0,772.0,0,232.0,0,30.0,1058,148,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10000000.0,12128105,2128105.0
2001.0,1,1,Color,87.0,2.39,0,0,15000.0,0,4000.0,0,869.0,22485,140,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000.0,19900366,-2099634.0
1999.0,1,1,Color,89.0,1.85,0,0,989.0,0,939.0,0,759.0,3462,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,10828256,828256.0
1999.0,0,1,Color,97.0,1.85,0,0,4000.0,0,980.0,0,551.0,6388,57,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,10571408,-4428592.0
2014.0,1,1,Color,106.0,1.85,0,1,11000.0,0,430.0,0,309.0,12418,102,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,29253166,19253166.0
1998.0,1,1,Color,100.0,1.85,0,0,4000.0,0,796.0,0,711.0,6046,279,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,9898412,-20101588.0
2004.0,1,1,Color,89.0,1.85,0,0,7000.0,0,2000.0,0,2000.0,13626,113,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,10143022,143022.0
1984.0,1,1,Color,114.0,1.85,1,0,537.0,0,376.0,0,298.0,1856,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000000.0,8801940,-1198060.0
2010.0,1,1,Color,95.0,2.35,0,0,1000.0,0,622.0,0,472.0,2618,41,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000000.0,9322895,-677105.0
2002.0,0,1,Color,97.0,1.85,0,0,460.0,0,372.0,0,250.0,1334,67,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,13904766,3904766.0
2013.0,1,1,Color,94.0,1.85,0,1,20000.0,0,14000.0,0,3000.0,41059,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000.0,32443111,26443111.0
2008.0,1,1,Color,95.0,2.35,0,0,939.0,0,702.0,0,655.0,3651,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10000000.0,21458111,11458111.0
2012.0,1,1, Black and White,101.0,2.35,0,0,7000.0,0,353.0,0,172.0,7747,51,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10000000.0,11681781,1681781.0
2011.0,1,1,Color,87.0,1.85,0,0,1000.0,0,939.0,0,727.0,4769,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,7728936,-2271064.0
1998.0,1,1, Black and White,101.0,1.85,0,0,1000.0,0,816.0,0,602.0,3858,68,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20000000.0,23875127,3875127.0
2012.0,1,1,Color,82.0,2.35,0,0,1000.0,0,581.0,0,444.0,3818,75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7500000.0,9929706,2429706.0
2004.0,1,1,Color,74.0,1.85,0,0,886.0,0,808.0,0,719.0,5139,186,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,10000000.0,6491969,-3508031.0
1998.0,0,0,Color,130.0,1.85,0,0,24.0,0,3.0,0,2.0,29,56,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,18000000.0,10019109,-7980891.0
1999.0,0,1,Color,112.0,2.39,1,0,874.0,0,262.0,0,201.0,1351,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,6416569,-3583431.0
2002.0,1,1,Color,96.0,2.39,0,0,12000.0,0,11000.0,0,934.0,26961,145,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10000000.0,6282446,-3717554.0
2013.0,1,1,Color,89.0,2.35,0,0,628.0,0,497.0,0,322.0,2061,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,7804337,-2195663.0
2007.0,0,1,Color,100.0,2.35,0,0,427.0,0,269.0,0,231.0,1022,81,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10000000.0,33478921,23478921.0
1981.0,1,1,Color,78.0,2.39,0,0,753.0,0,695.0,0,378.0,2791,294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12000000.0,2154696,-9845304.0
2014.0,1,1,Color,121.0,2.35,0,0,1000.0,0,837.0,0,664.0,3745,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9000000.0,21833967,12833967.0
2001.0,1,1,Color,85.0,1.85,0,0,719.0,0,405.0,0,401.0,2446,252,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16000000.0,4544601,-11455399.0
2006.0,1,1,Color,120.0,1.85,1,1,23000.0,0,342.0,0,294.0,24270,42,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10000000.0,7177143,-2822857.0
2015.0,1,1,Color,106.0,2.117572378716745,0,1,14000.0,0,3000.0,0,970.0,18712,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10000000.0,10835752,835752.0
2011.0,1,1,Color,83.0,1.85,0,0,2000.0,0,616.0,0,581.0,3374,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,4704757,-5295243.0
2009.0,0,0,Color,120.0,1.85,0,0,144.0,0,110.0,0,72.0,474,235,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5016600.0,12014663,6998063.0
2012.0,1,1,Color,111.0,1.78,0,0,823.0,0,759.0,0,699.0,5262,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10000000.0,3336053,-6663947.0
1993.0,0,1,Color,100.0,1.85,0,1,10000.0,0,721.0,0,541.0,13160,214,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11500000.0,3275585,-8224415.0
1999.0,1,1,Color,89.0,1.85,0,0,402.0,0,296.0,0,132.0,1335,86,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10000000.0,3325736,-6674264.0
2004.0,0,1,Color,115.0,2.35,0,1,3000.0,0,912.0,0,911.0,5732,27,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6500000.0,98410061,91910061.0
2000.0,0,1,Color,135.0,2.35,0,0,902.0,0,576.0,0,553.0,2735,274,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,5164404,-4835596.0
1987.0,1,1,Color,92.0,1.85,0,0,754.0,0,324.0,0,311.0,1891,145,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10000000.0,3060858,-6939142.0
2006.0,0,1,Color,120.0,2.35,0,0,634.0,0,436.0,0,400.0,2673,57,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10000000.0,4326927,-5673073.0
2011.0,1,1,Color,97.0,1.85,0,0,982.0,0,503.0,0,269.0,2603,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,2530394,-7469606.0
2000.0,1,1,Color,135.0,2.117572378716745,1,0,1000.0,0,975.0,0,851.0,4266,86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10000000.0,2463650,-7536350.0
2016.0,1,1,Color,93.0,1.85,0,0,533.0,0,35.0,0,4.0,578,75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10000000.0,39712000,29712000.0
1981.0,1,1,Color,118.0,2.35,0,0,902.0,0,488.0,0,249.0,2079,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14000000.0,2022771,-11977229.0
2014.0,1,1,Color,97.0,1.85,0,0,6000.0,0,139.0,0,64.0,6322,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,18117839,8117839.0
2011.0,1,1,Color,98.0,1.85,0,0,749.0,0,252.0,0,221.0,2214,226,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,1863506,-8136494.0
2002.0,0,1,Color,98.0,2.117572378716745,1,0,530.0,0,387.0,0,258.0,1381,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10000000.0,5808941,-4191059.0
2000.0,1,1,Color,101.0,1.85,0,1,14000.0,0,1000.0,0,826.0,17665,190,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000.0,3284444,-10715556.0
2002.0,0,1,Color,132.0,2.35,0,0,16000.0,0,11000.0,0,1000.0,29177,392,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,3651462,-6348538.0
2012.0,1,1,Color,106.0,1.85,0,0,11000.0,0,11000.0,0,683.0,23187,35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,4552970,-5447030.0
2006.0,0,0,Color,168.0,2.35,0,0,307.0,0,200.0,0,45.0,616,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10200000.0,18041250,7841250.0
2000.0,0,1,Color,87.0,1.85,0,0,975.0,0,537.0,0,503.0,3059,83,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,1961544,-8038456.0
2011.0,1,1,Color,98.0,1.85,0,1,11000.0,0,414.0,0,251.0,11853,95,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11000000.0,4633668,-6366332.0
2009.0,1,1,Color,96.0,2.35,0,0,2000.0,0,989.0,0,688.0,4607,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,7043835,-2956165.0
2003.0,0,1,Color,104.0,2.35,0,1,22000.0,0,893.0,0,232.0,23513,47,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,1271244,-8728756.0
2007.0,1,1,Color,93.0,1.85,0,0,966.0,0,799.0,0,622.0,3307,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,1035056,-8964944.0
2007.0,0,1,Color,95.0,2.35,1,0,20000.0,0,329.0,0,20.0,20364,108,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,22007671,12007671.0
2002.0,0,1,Color,89.0,1.85,0,0,990.0,0,711.0,0,119.0,2006,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,1036520,-8963480.0
2008.0,1,1,Color,107.0,1.78,0,0,603.0,0,175.0,0,91.0,988,84,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10000000.0,1296184,-8703816.0
2001.0,0,0, Black and White,85.0,1.85,0,0,478.0,0,83.0,0,51.0,700,96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10000000.0,42776760,32776760.0
2003.0,1,1,Color,93.0,1.66,0,0,787.0,0,96.0,0,0.0,883,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,402599,-9597401.0
2014.0,1,1,Color,103.0,1.85,0,0,374.0,0,362.0,0,241.0,1283,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000000.0,3171593,-1828407.0
2004.0,1,1,Color,111.0,2.35,0,0,374.0,0,181.0,0,83.0,768,33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4000000.0,291118,-3708882.0
2001.0,0,1,Color,86.0,1.85,0,0,893.0,0,798.0,0,428.0,3049,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10000000.0,2340411,-7659589.0
2006.0,0,1,Color,90.0,1.85,0,0,798.0,0,769.0,0,345.0,2217,75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9217000.0,5515163,-3701837.0
2005.0,1,1,Color,82.0,1.85,0,0,1000.0,0,922.0,0,885.0,5761,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,243524,-9756476.0
1994.0,1,1,Color,83.0,1.85,0,0,16000.0,0,542.0,0,421.0,17469,59,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000.0,126247,-6073753.0
2010.0,1,1,Color,128.0,2.35,0,0,665.0,0,664.0,0,553.0,4579,236,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,109383,-9890617.0
2013.0,0,0,Color,125.0,2.117572378716745,0,0,78.0,0,61.0,0,36.0,221,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,2794852,-7205148.0
1997.0,1,1,Color,86.0,1.85,0,0,795.0,0,474.0,0,385.0,2655,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,59921,-9940079.0
2009.0,1,1,Color,91.0,2.35,0,1,12000.0,0,3000.0,0,875.0,16118,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,19716,-9980284.0
2009.0,1,1,Color,90.0,1.85,0,0,806.0,0,690.0,0,617.0,3124,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,100688,-9899312.0
2009.0,1,1,Color,90.0,1.85,0,0,1000.0,0,893.0,0,495.0,3146,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000000.0,726936,-4273064.0
2015.0,0,1,Color,112.0,2.39,0,0,147.0,0,52.0,0,51.0,285,70,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10000000.0,111107,-9888893.0
2009.0,1,1,Color,85.0,1.85,0,0,706.0,0,405.0,0,240.0,1936,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,9069,-9990931.0
2007.0,1,1,Color,93.0,1.85,0,0,906.0,0,848.0,0,611.0,4725,81,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,1627909,-8372091.0
2008.0,0,1,Color,104.0,2.35,0,0,439.0,0,161.0,0,102.0,940,169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000000.0,17646627,7646627.0
2004.0,1,1,Color,85.0,1.85,0,0,11000.0,0,826.0,0,742.0,14656,85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6500000.0,89781,-6410219.0
2007.0,1,1,Color,99.0,2.35,0,0,298.0,0,258.0,0,126.0,934,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10000000.0,8526917,-1473083.0
2011.0,0,1,Color,91.0,2.35,0,0,485.0,0,152.0,0,111.0,964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10000000.0,933540,-9066460.0
2008.0,0,1,Color,117.0,2.35,0,0,5000.0,0,2000.0,0,415.0,7637,67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11127000.0,812872,-10314128.0
2008.0,0,1,Color,106.0,2.39,0,0,30000.0,0,744.0,0,520.0,31325,84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,82349,-9917651.0
2010.0,0,1,Color,100.0,2.35,0,0,1000.0,0,891.0,0,95.0,2227,302,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,1321438,-8678562.0
2009.0,1,1,Color,90.0,1.85,0,0,1000.0,0,898.0,0,711.0,3937,121,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10000000.0,220925,-9779075.0
2007.0,0,1,Color,116.0,2.35,0,0,183.0,0,136.0,0,46.0,428,239,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10000000.0,21135,-9978865.0
2008.0,0,0,Color,135.0,2.35,0,0,398.0,0,149.0,0,7.0,569,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10000000.0,44261209,34261209.0
2013.0,1,1,Color,84.0,2.35,0,0,1000.0,0,948.0,0,899.0,4686,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.0,706617,-9293383.0
2005.0,1,1,Color,144.0,1.85,0,0,786.0,0,228.0,0,195.0,1674,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9600000.0,4408011,-5191989.0
2000.0,1,1,Color,98.0,1.85,0,0,723.0,0,706.0,0,525.0,3939,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000.0,59827328,48827328.0
2014.0,0,1,Color,94.0,2.4,0,0,4000.0,0,4000.0,0,262.0,9432,157,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10000000.0,2931475,-7068525.0
1967.0,0,1,Color,117.0,2.39,0,0,742.0,0,462.0,0,244.0,2127,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9500000.0,43086122,33586122.0
2014.0,0,1,Color,102.0,2.35,0,0,31000.0,0,1000.0,0,1000.0,35634,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10000000.0,973987,-9026013.0
2012.0,0,0,Color,127.0,1.85,1,0,678.0,0,432.0,0,319.0,1557,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8900000.0,29664140,20764140.0
1988.0,1,1,Color,98.0,1.85,0,0,1000.0,0,887.0,0,770.0,3827,41,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10500000.0,14114488,3614488.0
1963.0,1,1,Color,197.0,2.76,0,0,924.0,0,898.0,1,760.0,4109,131,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9400000.0,46332858,36932858.0
2006.0,0,0,Color,121.0,2.35,1,0,148.0,0,114.0,0,82.0,448,206,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9359435.0,85585177,76225742.0
1981.0,0,1,Color,90.0,1.85,0,0,187.0,0,176.0,0,123.0,646,56,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,9300000.0,546545,-8753455.0
2009.0,1,1,Color,89.0,2.117572378716745,0,0,33000.0,0,947.0,0,327.0,34398,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10000000.0,118492,-9881508.0
